Capability,Task,Business Process,Activity,Support Level,Customization Effort,System,Comments,Vendor
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Collaborate_and_Partner_with_Beneficiary,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Coordinate_Veterans_National_Communication_Outreach,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Develop_Care_Models_and_Management_Programs_for_Targeted_Populations,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Develop_Evidenced-_Based_Protocols_and_Condition_Guidelines,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Develop_Implementation_Process_for_Population_Health_ManagementPrograms,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,"Develop_Standards_for_Process,_Clinical_Outcomes_and_Metrics",,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Develop_Tools_and_Models_for_Care_Management_Initiatives,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Direct_Care_Record_Management_Services,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Identify_Appropriate_Performance_Measures_and_Standards,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Identify_Initiatives_for_High_Prioritized_Populations,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Implement_Performance_Measures_and_Standards,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Maintain_Beneficiary_Health_Profile,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,"Maintain_Policies,_Procedures_and_Monitoring_of_Care_Issues",,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Manage_Beneficiary_Encounter,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Manage_Capitation,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Manage_Health_Benefit_Programs,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Manage_and_Report_Incidents,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Market_Services_to_Beneficiary_Eligible_Population,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Meet_Regulatory_Requirements,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Monitor_Medical_Performance,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Monitor_Performance_Against_Standards,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Monitor_Process_and_Performance_Indicators,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Monitor_and_Ensure_Quality_and_Appropriateness_of_Services,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Operate_National_Center_for_Health_Promotion_and_Disease_Prevention,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Performance_Management,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Plan_Medical_Mission,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Plan_Treatment,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,ProvideCare_Coordination,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Beneficiary_Automation_and_Help_Desk_Services,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Beneficiary_Care_Education,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Beneficiary_Education_and_Online_Services,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Care_Management_and_Social_Work_Services,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Contracting_Services_Support,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Health_Care_System_evaluation_and_Planning,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Health_Maintenance,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Optimum_Beneficiary_Care_Services,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Quality_Improvement_management,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Recorded_Patient_Specific_Instructions,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Provide_Targeted_Population_Health_and_Educational_Services,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Research_Internal-External_Care_Models_and_Best_Practices,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Rewards_and_Incentives_for_Compliance_to_Standards,,,,,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Verify_Completion_ofHealthcare_Services,,,,,
