Capability,Task,BusinessProcess,Activity,SupportLevel,CustomizationEffort,System,Comments,Vendor,C:\Users\ksmart\workspace64bit\SEMOSS\db\VendorSelection\BusinessActivity.prop
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,ApplyBeneficiary_Care_Management_Guidelines,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Assess_Appropriate_Beneficiary_Care_Services,Supports with configuration,32,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Direct_Care_Record_Management_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Document_Care_Plans_and_Delivery_of_Service,Supports with configuration,32,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Facilitate_Communications_Between_Provider_and_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Maintain_Beneficiary_Health_Profile,Supports with configuration,32,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Manage_Beneficary_Referral_Process,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Disability_Evaluation,Support_Results_Interpretation,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Determine_the_diagnosis,_prognosis,_and_appropriate_treatment_plan_related_to_impairments,_disability_or_other_health-related_conditions_that_result_in_functional_limitations.",Exceptional_Family_Member,Verify_Eligibility_for_Benefit_Servces,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Administer_Health_Risk_Screening,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Check-In_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Provide_Ancillary_Medical_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy,Verify_Eligibility_for_Benefit_Servces,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Monitor_Health_Status_and_Progress,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Provide_Interoperable_Appointment_Scheduling,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Occupational_-_Physical_Therapy_Treatment,Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Assess_Medical_Readiness,Supports with customization,16,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,"Coordinate_Beneficiary_Appointments,_Referrals_and_Follow-ups",Supports with customization,72,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Ensure_Deployment_Readiness,Supports with customization,72,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Maintain_Beneficiary_Health_Profile,Supports with customization,72,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Manage_Orders_and_Referrals,Supports with customization,72,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Provide_Individual_Medical_Readiness_Monitoring,Supports with customization,72,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Support_Operational_Readiness,Supports with customization,72,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Track_Procedures,Supports with customization,72,Procyon 15X,,Procyon,
Physical_Therapy,Facilitate_return_to_duty_or_physical_independence_in_the_civilian_community.,Readiness,Verify_Completion_ofHealthcare_Services,Supports with customization,72,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Administer_Health_Risk_Screening,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Check-In_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Provide_Ancillary_Medical_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy,Verify_Eligibility_for_Benefit_Servces,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Monitor_Health_Status_and_Progress,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Provide_Interoperable_Appointment_Scheduling,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Occupational_-_Physical_Therapy_Treatment,Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Assess_Medical_Readiness,Supports with customization,16,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,"Coordinate_Beneficiary_Appointments,_Referrals_and_Follow-ups",Supports with customization,96,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Ensure_Deployment_Readiness,Supports with customization,96,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Maintain_Beneficiary_Health_Profile,Supports with customization,96,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Manage_Orders_and_Referrals,Supports with customization,96,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Provide_Individual_Medical_Readiness_Monitoring,Supports with customization,96,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Support_Operational_Readiness,Supports with customization,96,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Track_Procedures,Supports with customization,96,Procyon 15X,,Procyon,
Physical_Therapy,Maximize_physical_rehabilitation.,Readiness,Verify_Completion_ofHealthcare_Services,Supports with customization,96,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Administer_Health_Risk_Screening,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Check-In_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Discharge_and_Transfer_Patient,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Provide_Ancillary_Medical_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy,Verify_Eligibility_for_Benefit_Servces,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Monitor_Health_Status_and_Progress,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Obtain_Health_Summary_and_Comprehensive_Health_Record,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Obtain_Patient_History,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Plan_Treatment,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Provide_Interoperable_Appointment_Scheduling,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,"Prevent_injury,_impairment,_functional_limitation,_and_disability_and_optimize_human_performance",Occupational_-_Physical_Therapy_Treatment,Track_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,"Access_Appropriate_Guidelines,_Protocols_to_Determine_Most_Appropriate_Intervention",Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,ApplyBeneficiary_Care_Management_Guidelines,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Assess_Appropriate_Beneficiary_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Coordinate_Workflow_and_Case_Management_Procedures,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Direct_Care_Record_Management_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Document_Care_Plans_and_Delivery_of_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Evaluate_Beneficiary_Health_Status,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Initiate_Care_Plan_and_Perform_Intervention_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Maintain_Beneficiary_Health_Profile,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Manage_Beneficiary_Encounter,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Manage_Orders_and_Referrals,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Monitor_Health_Status_and_Progress,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Provide_Appropriate_Level_of_Care_and_Service,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Provide_Direct_Care_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Clinical_Case_Management,Verify_Completion_ofHealthcare_Services,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,"Access_Appropriate_Guidelines,_Protocols_to_Determine_Most_Appropriate_Intervention",Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Administer_Managed_Care_Contracts,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Collaborate_and_Partner_with_Beneficiary,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Coordinate_Veterans_National_Communication_Outreach,Supports out of box,16,Procyon 15X,,Procyon,
Physical_Therapy,Promote_standardized_clinical_practice_models.,Manage_Quality_of_Care,Develop_Care_Models_and_Management_Programs_for_Targeted_Populations,Supports out of box,16,Procyon 15X,,Procyon,
