Capability,Task,TechRequirement,TechStandard,SupportLevel,CustomizationEffort,System,Comments,Vendor,C:\Users\ksmart\workspace64bit\SEMOSS\db\VendorSelection\TechRequirement.prop
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_provide_industry_specific_rules_for_data_quality_management,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_relate_logical_roles_in_the_system_to_the_physical_roles_in_the_enterprise,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_resync_the_data,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_scale_the_database_horizontally_based_on_the_user_needs,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_sever_a_piece_of_data_and_make_it_offline_to_be_worked_on,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_HTML_5_technology,HTML_5,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_HTML_5_type_interaction_through_REST_and_postmessage,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_IVR_as_an_endpoint_for_service,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_SAML_Federated_security_standard_-_SAML_2.0,SAML_2.0_OASIS,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_SSL_and_consume_certificate_from_a_CA,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_a_browser_only_front_end,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_access_to_database_through_JDBC_-_ODBC,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_binary_incoming_data_formats,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_binary_outgoing_data_formats,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_biometric_data_exchange,ANSI_INCITS_398-2008,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_biometric_data_exchange,DoD_EBTS_v3.0,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_biometric_data_exchange,NIST_Special_Publication_800-76-1,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,IETF_RFC_4109,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,IETF_RFC_3852,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,FIPS_Pub_140-2,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,IETF_RFC_4307,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,FIPS_Pub_197,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,IETF_RFC_5996,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,NIST_FIPS_Pub_180-3,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,NIST_SP_800-131A,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,NIST_SP800-107,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,NIST_SP800-57_Part_3,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,FIPS_Pub_198-1,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,IETF_RFC_2408,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_confidentiality_of_data,IETF_RFC_2409,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_data_persistence_in_RDBMS,ISO-IEC_9075,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_data_persistence_in_RDF_stores,RDF_Vocabulary_Description_Language_1.0:_RDF_Schema_RDF_VDL_1.0:_RDF_Schema,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_data_persistence_in_RDF_stores,SPARQL_Query_Language_for_RDF:2008,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_database-level_encryption_of_certain_fields,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_field_level_security_utilizing_a_certificate,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_majority_of_browsers,W3C_CSS3,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_majority_of_browsers,XHTML_1.1:_31_May_2001,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_majority_of_browsers,Scaleable_Vector_Graphics_v1.1,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_majority_of_browsers,XForms_1.0,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_many_to_many_mapping_between_physical_roles_and_logical_roles,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_message_level_security_utilizing_a_certificate,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_on_the_fly_data_cleansing_and_master_data_management_through_industry_known_rules,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_role_inheritance_with_respect_to_permissions,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_roles_based_field_display,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_roles_based_field_encryption,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_support_the_HL7_role_based_model,ANSI-HL7_V2.5.1,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ability_to_view_user_logs_through_a_common_front_end,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Administrator_User_Interface,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Capability_to__categorize_-_browse_-_search_Rules,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Delivery_of_reports_(email,_FTP,_etc.)",,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Expose_components_through_SOA_patterns_-_See_ESB_-_SOA_Specification_for_more_details,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",GUI_or_wizard_for_rule_display_-_development_-_debugging_-_deployment,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Integration_with_Content_Management_System_for_images,_video_and_other_rich_media",,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Maintain_availability_of_distributed_data,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Maintain_consistency_of_distributed_data,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Must_be_able_to_meet_DoD_Information_Assurance_Certification_and_Accreditation_Process_(DIACAP)_requirements,DOD_8510.01,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Must_comply_with_DoD_Information_Assurance_Directive,DOD_8500.1,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Must_comply_with_HIPAA_regulations,HIPAA,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Must_comply_with_Privacy_Act_Program_Requirements,DOD_5400.11,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Must_comply_with_TMA_PII_Policy,TMA_PII,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Presentation_capabilities_for_reports_(web,_Excel,_PDF,_etc.)",,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Provide_Online_Analytical_Processing_(OLAP)_capabilities_to_support_the_analysis_of_information_that_has_been_summarized_into_multidimensional_views_and_hierarchies,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Provide_support_for_Extensible_Business_Reporting_Language_(XBRL),,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Reporting_capabilities_on_Rule_Usage,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Search,_Filter,_Sort_Features",,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Shall__expose_data_as_SOA_Service,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Shall_expose_business_logic_as_a_service,OASIS_WS-BPEL_v2.0,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Shall_provide_attribute-based_access_control_(ABAC)_enforcement_at_the_endpoint_level,__and_at_the_message_level.",OASIS_WS-Federation_1.1,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Shall_provide_attribute-based_access_control_(ABAC)_enforcement_at_the_endpoint_level,__and_at_the_message_level.",PKI_XKMS,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Shall_provide_attribute-based_access_control_(ABAC)_enforcement_at_the_endpoint_level,__and_at_the_message_level.",OASIS_WS-Trust_1.3,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Shall_support_DoD_IPv6_Requirements,DOD_IPV6_1.0,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Shall_support_Event-driven,_or_Notification-based,_interaction_pattern_for_web_service_interaction",OASIS_WS-BaseNotification_1.3,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Shall_support_Event-driven,_or_Notification-based,_interaction_pattern_for_web_service_interaction",OASIS_WS-BrokeredNotification_1.3,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Shall_support_Event-driven,_or_Notification-based,_interaction_pattern_for_web_service_interaction",W3C_WS-Eventing,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Shall_support_HTTP,IETF_RFC_2616,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Shall_support_HTTP_over_TLS,IETF_RFC_2818,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Shall_support_IPv6,IETF_RFC_3315,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Shall_support_IPv6,IETF_RFC_4443,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Shall_support_IPv6,IETF_RFC_2460,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Shall_support_IPv6,IETF_RFC_4861,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Shall_support_Network_Attached_Storage_(NAS)_for_storage,,Supports with configuration,72,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Shall_support_Security_Assertion_Markup_Language_(SAML)_for_communicating_user_authentication,_entitlement,_and_attribute_information",SAML_2.0_OASIS,Supports out of box,16,Procyon 15X,,Procyon,
