Capability,Task,BusinessRule,SLA,SupportLevel,CustomizationEffort,System,Comments,Vendor,C:\Users\ksmart\workspace64bit\SEMOSS\db\VendorSelection\BusinessRule.prop
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Contractors_are_responsible_for_making_arrangements_for_their_employees.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Documentation_of_case_closure_is_available_to_all_involved_entities_95%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Documentation_of_case_management_continuum_of_care_activities_is_available_100%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Documentation_of_counseling_activities_is_available_95%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Documentation_of_outcome_measures_are_readily_available_and_reported_to_program_manager_and_others_as_needed_95%_of_time.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Documentation_reflects_timely_and_appropriate_provision_of_services.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Ensure_that_clinical_practice_standards_are_developed_to_ensure_that_evaluation_and_treatment_is_available_and_accessible_to_all_identified_clients_as_appropriate.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Local_Occupational_Environmental_Medicine_experts_who_have_the_appropriate_knowledge,_skills_and_abilities_are_available_to_advise_and_participate_in_responses_to_industrial,_CBRNE_and_natural_disasters,_acute_or_unique_medical_issues,_legal-administrative_actions_and_applicable_union_disputes-grievances,_and_other_mission_essential_or_enhancing_programs",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Maximize_use_of_information_technology,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Occupational_Rehabilitation_services_are_available_and_accessible_to_all_identified_clients,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Online_training_programs_are_available_across_the_DoD-Department_of_Veterans_Affairs,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Outcomes_data_are_readily_available_to_those_stakeholders_with_a_need_to_know,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",PEBLOs-counselors_are_available_when_needed_by_the_severely_ill_or_injured_service_member_and_their_families_when_needed_99%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Patient_evaluated_by_provider_in_a_timely_fashion,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Patient_evaluated_by_specialist_within_30_days,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Personnel_are_required_to_answer_95%_of_alarms_within_15_seconds,Personnel_are_required_to_answer_95%_of_alarms_within_15_seconds,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Personnel_are_required_to_answer_99%_of_alarms_within_40_seconds.,Personnel_are_required_to_answer_99%_of_alarms_within_40_seconds.,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Public_must_be_able_to_access_service_100%_of_the_time.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Records_of_transport_will_be_readily_available_for_review_and_further_provision_of_care_100%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Required_information_is_available_to_members_of_the_care-management-_transition_team_when_needed_to_meet_requirements_100%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Required_information_is_available_to_members_of_the_care-management-transition_team_when_needed_to_meet_requirements_100%_of_the_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Screening_and_assessment_are_universally_standard.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Specialty_referral_available_within_established_DoD_or_TRICARE_standards,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Surgical_available_within_national_standards_for_type_of_procedure_and_location_of_care.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Training_programs_are_available_across_the_DoD,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Treatment_locations_are_appropriately_staffed_and_accessible_to_patients.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Treatment_locations_are_appropriately_staffed_and_readily_accessible_to_all_patients,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Treatment_locations_are_identified_and_staffed_at_90%,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_compliance_with_DoD_Uniform_Formulary_rules_and_guidelines,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","100%_of_Healthcare_practitioners_identified_as_critical_for_credentials_management_shall_have_their_credentials_collected_and_verified_before_selection,_employment_or_contract._Credentials_will_be_primary_source_verified.",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_of_all_actual_or_potential_problems_in_medical_systems_are_identified_and_reported,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_of_all_non-active_duty_DoD_healthcare_beneficiaries_will_be_offered_annual_health_screening_(preferably_web-based)_to_accurately_identify_demographic_and_health_risk_information_to_appropriately_recommend_preventive_health_counseling_at_the_individual_patient_level_and_to_plan_and_resource_health_counseling_initiatives_at_population_levels.,100%_of_all_non-active_duty_DoD_healthcare_beneficiaries_will_be_offered_annual_health_screening,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_of_all_non-active_duty_DoD_healthcare_beneficiaries_will_be_offered_annual_health_screenings_(preferably_web-based)_to_accurately_identify_demographic_and_health_risk_information_to_appropriately_recommend_preventive_health_screenings_at_the_individual_patient.,100%_of_all_non-active_duty_DoD_healthcare_beneficiaries_will_be_offered_annual_health_screening,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_of_community_health_education_programs_will_have_a_needs_assessment_conducted_prior_to_planning_and_implementing_the_program.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_of_data_collected_shall_be_reliable_for_use_in_assessing_performance,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","100%_of_evidence_shall_be_preserved,_and_potentially_malfunctioning_equipment_removed_from_service",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_of_military_members_will_receive_periodic_health_assessments_(PHAs)_(preferably_Web-based)_to_accurately_identify_demographic_and_health-risk_information_to_appropriately_recommend_immunizations.,100%_of_military_members_will_receive_periodic_health_assessments,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_of_military_members_will_receive_periodic_health_assessments_(PHAs)_(preferably_Web-based)_to_accurately_identify_demographic_and_health_risk_information_to_appropriately_recommend_or_require_(per_DoD)_preventive_health_counseling.,100%_of_military_will_receive_PHA_annually,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_of_military_members_will_receive_periodic_health_assessments_(PHAs)_(preferably_Web-based)_to_accurately_identify_demographic_and_health_risk_information_to_appropriately_recommend_or_require_(per_DoD)_preventive_health_screenings.,100%_of_military_will_receive_PHA_annually,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_of_sentinel_events_will_be_identified,100%_of_sentinel_events_will_be_identified,Supports out of box,16,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_of_the_data_shall_be_accurately_collected_&_recorded,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",100%_receive_annual_exam,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",95%_of_responses_will_reflect_the_safety_culture_of_the_facility,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",99%_error_free,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",A_national_or_other_regional_medication_error_rate_does_not_exist._Each_facility_is_unique_and_must_establish_their_own_medication_error_rate,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Accurate_100%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Additionally,_demographic_information,_even_in_the_absence_of_PHA_data,_will_be_available_at_all_levels_within_the_military_health_system.",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Additionally,_demographic_information,_even_in_the_absence_of_health_assessment_data,_will_be_available_at_all_levels_within_the_military_health_system,_to_appropriately_and_accurately_plan_and_resource_health_counseling_initiatives.",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","Additionally,_demographic_information,_even_in_the_absence_of_health_assessment_data,_will_be_available_at_all_levels_within_the_military_health_system,_to_appropriately_and_accurately_plan_and_resource_health_screening_programs.",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",Advice_provided_must_be_defensible,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",All_applicable_information_must_be_accurately_completed.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",All_data_elements_are_present.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",All_medical_and_administrative_information_is_accurate_99%_of_time,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients","All_relevant_medical_information_is_obtained_and_reviewed,_to_include_significant_medical_information_from_outside_care_and_evaluation",,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",All_relevant_patient_documentation_is_completed_90%_error_free_within_established_standards.,,Supports with configuration,48,Procyon 15X,,Procyon,
Amputee_Care,"Establish_a_registry_for_limb_loss,_limb_at_risk_and_limb_salvage_patients",An_exposure_summary_from_Industrial_Hygiene_experts_for_review_by_the_provider_writing_the_profile,,Supports with configuration,48,Procyon 15X,,Procyon,
